url,source,title,authors,date_published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2108.07732,A 06-2022 csv,Program Synthesis with Large Language Models,"Austin, Jacob; Odena, Augustus; Nye, Maxwell; Bosma, Maarten; Michalewski, Henryk; Dohan, David; Jiang, Ellen; Cai, Carrie; Terry, Michael; Le, Quoc; Sutton, Charles",2021-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2108.09293,A 06-2022 csv,Asleep at the Keyboard? Assessing the Security of GitHub Copilot's Code Contributions,"Pearce, Hammond; Ahmad, Baleegh; Tan, Benjamin; Dolan-Gavitt, Brendan; Karri, Ramesh",2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2109.01652,A 06-2022 csv,Finetuned Language Models Are Zero-Shot Learners,"Wei, Jason; Bosma, Maarten; Zhao, Vincent Y.; Guu, Kelvin; Yu, Adams Wei; Lester, Brian; Du, Nan; Dai, Andrew M.; Le, Quoc V.",2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2109.01903,A 06-2022 csv,Robust fine-tuning of zero-shot models,"Wortsman, Mitchell; Ilharco, Gabriel; Kim, Jong Wook; Li, Mike; Kornblith, Simon; Roelofs, Rebecca; Lopes, Raphael Gontijo; Hajishirzi, Hannaneh; Farhadi, Ali; Namkoong, Hongseok; Schmidt, Ludwig",2022-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2109.04083,A 06-2022 csv,User Tampering in Reinforcement Learning Recommender Systems,"Evans, Charles; Kasirzadeh, Atoosa",2021-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2109.06160,A 06-2022 csv,Augmenting Decision Making via Interactive What-If Analysis,"Gathani, Sneha; Hulsebos, Madelon; Gale, James; Haas, Peter J.; Demiralp, Çağatay",2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2109.07445,A 06-2022 csv,Challenges in Detoxifying Language Models,"Welbl, Johannes; Glaese, Amelia; Uesato, Jonathan; Dathathri, Sumanth; Mellor, John; Hendricks, Lisa Anne; Anderson, Kirsty; Kohli, Pushmeet; Coppin, Ben; Huang, Po-Sen",2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2109.07958,A 06-2022 csv,TruthfulQA: Measuring How Models Mimic Human Falsehoods,"Lin, Stephanie; Hilton, Jacob; Evans, Owain",2021-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2109.10862,A 06-2022 csv,Recursively Summarizing Books with Human Feedback,"Wu, Jeff; Ouyang, Long; Ziegler, Daniel M.; Stiennon, Nisan; Lowe, Ryan; Leike, Jan; Christiano, Paul",2021-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2109.10996,A 06-2022 csv,Cartesian Frames,"Garrabrant, Scott; Herrmann, Daniel A.; Lopez-Wild, Josiah",2021-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2109.11513,A 06-2022 csv,Temporal Inference with Finite Factored Sets,"Garrabrant, Scott",2021-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2109.13916,A 06-2022 csv,Unsolved Problems in ML Safety,"Hendrycks, Dan; Carlini, Nicholas; Schulman, John; Steinhardt, Jacob",2021-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2109.14076,A 06-2022 csv,RAFT: A Real-World Few-Shot Text Classification Benchmark,"Alex, Neel; Lifland, Eli; Tunstall, Lewis; Thakur, Abhishek; Maham, Pegah; Riedel, C. Jess; Hine, Emmie; Ashurst, Carolyn; Sedille, Paul; Carlier, Alexis; Noetel, Michael; Stuhlmüller, Andreas",2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2110.06674,A 06-2022 csv,Truthful AI: Developing and governing AI that does not lie,"Evans, Owain; Cotton-Barratt, Owen; Finnveden, Lukas; Bales, Adam; Balwit, Avital; Wills, Peter; Righetti, Luca; Saunders, William",2021-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2110.07574,A 06-2022 csv,Delphi: Towards Machine Ethics and Norms,"Jiang, Liwei; Hwang, Jena D.; Bhagavatula, Chandra; Bras, Ronan Le; Forbes, Maxwell; Borchardt, Jon; Liang, Jenny; Etzioni, Oren; Sap, Maarten; Choi, Yejin",2021-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2110.07719,A 06-2022 csv,Certified Patch Robustness via Smoothed Vision Transformers,"Salman, Hadi; Jain, Saachi; Wong, Eric; Mądry, Aleksander",2021-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2110.08058,A 06-2022 csv,Quantifying Local Specialization in Deep Neural Networks,"Hod, Shlomi; Filan, Daniel; Casper, Stephen; Critch, Andrew; Russell, Stuart",2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2110.08176,A 06-2022 csv,Collaborating with Humans without Human Data,"Strouse, D. J.; McKee, Kevin R.; Botvinick, Matt; Hughes, Edward; Everett, Richard",2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2110.08514,A 06-2022 csv,Analyzing Dynamic Adversarial Training Data in the Limit,"Wallace, Eric; Williams, Adina; Jia, Robin; Kiela, Douwe",2021-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2110.09506,A 06-2022 csv,MEMO: Test Time Robustness via Adaptation and Augmentation,"Zhang, Marvin; Levine, Sergey; Finn, Chelsea",2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2110.10819,A 06-2022 csv,Shaking the foundations: delusions in sequence models for interaction and control,"Ortega, Pedro A.; Kunesch, Markus; Delétang, Grégoire; Genewein, Tim; Grau-Moya, Jordi; Veness, Joel; Buchli, Jonas; Degrave, Jonas; Piot, Bilal; Perolat, Julien; Everitt, Tom; Tallec, Corentin; Parisotto, Emilio; Erez, Tom; Chen, Yutian; Reed, Scott; Hutter, Marcus; de Freitas, Nando; Legg, Shane",2021-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2110.13136,A 06-2022 csv,What Would Jiminy Cricket Do? Towards Agents That Behave Morally,"Hendrycks, Dan; Mazeika, Mantas; Zou, Andy; Patel, Sahil; Zhu, Christine; Navarro, Jesus; Song, Dawn; Li, Bo; Steinhardt, Jacob",2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2110.14419,A 06-2022 csv,Towards a Theory of Justice for Artificial Intelligence,"Gabriel, Iason",2021-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2111.01705,A 06-2022 csv,AI Ethics Statements -- Analysis and lessons learnt from NeurIPS Broader Impact Statements,"Ashurst, Carolyn; Hine, Emmie; Sedille, Paul; Carlier, Alexis",2021-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2111.02840,A 06-2022 csv,Adversarial GLUE: A Multi-Task Benchmark for Robustness Evaluation of Language Models,"Wang, Boxin; Xu, Chejian; Wang, Shuohang; Gan, Zhe; Cheng, Yu; Gao, Jianfeng; Awadallah, Ahmed Hassan; Li, Bo",2022-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2111.03026,A 06-2022 csv,B-Pref: Benchmarking Preference-Based Reinforcement Learning,"Lee, Kimin; Smith, Laura; Dragan, Anca; Abbeel, Pieter",2021-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2111.03913,A 06-2022 csv,Linguistic Cues of Deception in a Multilingual April Fools' Day Context,"Papantoniou, Katerina; Papadakos, Panagiotis; Flouris, Giorgos; Plexousakis, Dimitris",2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2111.05328,A 06-2022 csv,Data Augmentation Can Improve Robustness,"Rebuffi, Sylvestre-Alvise; Gowal, Sven; Calian, Dan A.; Stimberg, Florian; Wiles, Olivia; Mann, Timothy",2021-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2111.06956,A 06-2022 csv,Human irrationality: both bad and good for reward inference,"Chan, Lawrence; Critch, Andrew; Dragan, Anca",2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2111.08267,A 06-2022 csv,Solving Probability and Statistics Problems by Program Synthesis,"Tang, Leonard; Ke, Elizabeth; Singh, Nikhil; Verma, Nakul; Drori, Iddo",2021-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2111.10493,A 06-2022 csv,Discrete Representations Strengthen Vision Transformer Robustness,"Mao, Chengzhi; Jiang, Lu; Dehghani, Mostafa; Vondrick, Carl; Sukthankar, Rahul; Essa, Irfan",2021-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2111.12797,A 06-2022 csv,ReAct: Out-of-distribution Detection With Rectified Activations,"Sun, Yiyou; Guo, Chuan; Li, Yixuan",2021-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2111.13872,A 06-2022 csv,Normative Disagreement as a Challenge for Cooperative AI,"Stastny, Julian; Riché, Maxime; Lyzhov, Alexander; Treutlein, Johannes; Dafoe, Allan; Clifton, Jesse",2021-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2111.14341,A 06-2022 csv,ROBIN : A Benchmark for Robustness to Individual Nuisances in Real-World Out-of-Distribution Shifts,"Zhao, Bingchen; Yu, Shaozuo; Ma, Wufei; Yu, Mingxin; Mei, Shenxiao; Wang, Angtian; He, Ju; Yuille, Alan; Kortylewski, Adam",2021-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2111.15121,A 06-2022 csv,Pyramid Adversarial Training Improves ViT Performance,"Herrmann, Charles; Sargent, Kyle; Jiang, Lu; Zabih, Ramin; Chang, Huiwen; Liu, Ce; Krishnan, Dilip; Sun, Deqing",2021-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2112.00659,A 06-2022 csv,Certified Adversarial Defenses Meet Out-of-Distribution Corruptions: Benchmarking Robustness and Simple Baselines,"Sun, Jiachen; Mehra, Akshay; Kailkhura, Bhavya; Chen, Pin-Yu; Hendrycks, Dan; Hamm, Jihun; Mao, Z. Morley",2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2112.00861,A 06-2022 csv,A General Language Assistant as a Laboratory for Alignment,"Askell, Amanda; Bai, Yuntao; Chen, Anna; Drain, Dawn; Ganguli, Deep; Henighan, Tom; Jones, Andy; Joseph, Nicholas; Mann, Ben; DasSarma, Nova; Elhage, Nelson; Hatfield-Dodds, Zac; Hernandez, Danny; Kernion, Jackson; Ndousse, Kamal; Olsson, Catherine; Amodei, Dario; Brown, Tom; Clark, Jack; McCandlish, Sam; Olah, Chris; Kaplan, Jared",2021-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2112.05135,A 06-2022 csv,PixMix: Dreamlike Pictures Comprehensively Improve Safety Measures,"Hendrycks, Dan; Zou, Andy; Mazeika, Mantas; Tang, Leonard; Li, Bo; Song, Dawn; Steinhardt, Jacob",2021-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2201.00762,A 06-2022 csv,Execute Order 66: Targeted Data Poisoning for Reinforcement Learning,"Foley, Harrison; Fowl, Liam; Goldstein, Tom; Taylor, Gavin",2022-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2201.01763,A 06-2022 csv,Robust Self-Supervised Audio-Visual Speech Recognition,"Shi, Bowen; Hsu, Wei-Ning; Mohamed, Abdelrahman",2022-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2201.03544,A 06-2022 csv,The Effects of Reward Misspecification: Mapping and Mitigating Misaligned Models,"Pan, Alexander; Bhatia, Kush; Steinhardt, Jacob",2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2201.08102,A 06-2022 csv,Safe Deep RL in 3D Environments using Human Feedback,"Rahtz, Matthew; Varma, Vikrant; Kumar, Ramana; Kenton, Zachary; Legg, Shane; Leike, Jan",2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2201.08555,A 06-2022 csv,Identifying Adversarial Attacks on Text Classifiers,"Xie, Zhouhang; Brophy, Jonathan; Noack, Adam; You, Wencong; Asthana, Kalyani; Perkins, Carter; Reis, Sabrina; Singh, Sameer; Lowd, Daniel",2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2201.12427,A 06-2022 csv,Towards Safe Reinforcement Learning with a Safety Editor Policy,"Yu, Haonan; Xu, Wei; Zhang, Haichao",2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2201.12440,A 06-2022 csv,Certifying Model Accuracy under Distribution Shifts,"Kumar, Aounon; Levine, Alexander; Goldstein, Tom; Feizi, Soheil",2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2202.01197,A 06-2022 csv,VOS: Learning What You Don't Know by Virtual Outlier Synthesis,"Du, Xuefeng; Wang, Zhaoning; Cai, Mu; Li, Yixuan",2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2202.01679,A 06-2022 csv,Certifying Out-of-Domain Generalization for Blackbox Functions,"Weber, Maurice; Li, Linyi; Wang, Boxin; Zhao, Zhikuan; Li, Bo; Zhang, Ce",2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2202.01747,A 06-2022 csv,The Met Dataset: Instance-level Recognition for Artworks,"Ypsilantis, Nikolaos-Antonios; Garcia, Noa; Han, Guangxing; Ibrahimi, Sarah; Van Noord, Nanne; Tolias, Giorgos",2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2202.03286,A 06-2022 csv,Red Teaming Language Models with Language Models,"Perez, Ethan; Huang, Saffron; Song, Francis; Cai, Trevor; Ring, Roman; Aslanides, John; Glaese, Amelia; McAleese, Nat; Irving, Geoffrey",2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2202.05262,A 06-2022 csv,Locating and Editing Factual Knowledge in GPT,"Meng, Kevin; Bau, David; Andonian, Alex; Belinkov, Yonatan",2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2202.05834,A 06-2022 csv,Predicting Out-of-Distribution Error with the Projection Norm,"Yu, Yaodong; Yang, Zitong; Wei, Alexander; Ma, Yi; Steinhardt, Jacob",2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2202.07785,A 06-2022 csv,Predictability and Surprise in Large Generative Models,"Ganguli, Deep; Hernandez, Danny; Lovitt, Liane; DasSarma, Nova; Henighan, Tom; Jones, Andy; Joseph, Nicholas; Kernion, Jackson; Mann, Ben; Askell, Amanda; Bai, Yuntao; Chen, Anna; Conerly, Tom; Drain, Dawn; Elhage, Nelson; Showk, Sheer El; Fort, Stanislav; Hatfield-Dodds, Zac; Johnston, Scott; Kravec, Shauna; Nanda, Neel; Ndousse, Kamal; Olsson, Catherine; Amodei, Daniela; Amodei, Dario; Brown, Tom; Kaplan, Jared; McCandlish, Sam; Olah, Chris; Clark, Jack",2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2202.07789,A 06-2022 csv,Safe Reinforcement Learning by Imagining the Near Future,"Thomas, Garrett; Luo, Yuping; Ma, Tengyu",2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2202.09931,A 06-2022 csv,Deconstructing Distributions: A Pointwise Framework of Learning,"Kaplun, Gal; Ghosh, Nikhil; Garg, Saurabh; Barak, Boaz; Nakkiran, Preetum",2022-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2202.11233,A 06-2022 csv,Retrieval Augmented Classification for Long-Tail Visual Recognition,"Long, Alexander; Yin, Wei; Ajanthan, Thalaiyasingam; Nguyen, Vu; Purkait, Pulak; Garg, Ravi; Blair, Alan; Shen, Chunhua; Hengel, Anton van den",2022-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2203.01441,A 06-2022 csv,3D Common Corruptions and Data Augmentation,"Kar, Oğuzhan Fatih; Yeo, Teresa; Atanov, Andrei; Zamir, Amir",2022-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/2203.02155,A 06-2022 csv,Training language models to follow instructions with human feedback,"Ouyang, Long; Wu, Jeff; Jiang, Xu; Almeida, Diogo; Wainwright, Carroll L.; Mishkin, Pamela; Zhang, Chong; Agarwal, Sandhini; Slama, Katarina; Ray, Alex; Schulman, John; Hilton, Jacob; Kelton, Fraser; Miller, Luke; Simens, Maddie; Askell, Amanda; Welinder, Peter; Christiano, Paul; Leike, Jan; Lowe, Ryan",2022-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/astro-ph/0512204,A 06-2022 csv,How unlikely is a doomsday catastrophe?,"Tegmark, Max; Bostrom, Nick",2005-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/0803.2981,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/0903.4513,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/0906.4321,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/0909.0901,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/0912.5073,B 11-2022 jsonl,A Rational Decision Maker with Ordinal Utility under Uncertainty: Optimism and Pessimism,['Ji Han'],2009-12-27 14:09:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/1003.0617,B 11-2022 jsonl,Agent Based Approaches to Engineering Autonomous Space Software,"['Louise A. Dennis', 'Michael Fisher', 'Nicholas Lincoln', 'Alexei Lisitsa', 'Sandor M. Veres']",2010-03-02 15:38:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/1003.1343,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/1003.5305,B 11-2022 jsonl,Rational Value of Information Estimation for Measurement Selection,"['David Tolpin', 'Solomon Eyal Shimony']",2010-03-27 14:56:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/1006.1563,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/1012.5506,B 11-2022 jsonl,Ontology-based Queries over Cancer Data,"['Alejandra Gonzalez-Beltran', 'Ben Tagger', 'Anthony Finkelstein']",2010-12-26 10:49:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/1012.5705,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/1106.0241,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/1106.4871,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/1107.5537,B 11-2022 jsonl,Asymptotically Optimal Agents,"['Tor Lattimore', 'Marcus Hutter']",2011-07-27 16:51:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/1110.2765,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/1110.6437,B 11-2022 jsonl,Anthropic decision theory,['Stuart Armstrong'],2011-10-28 13:34:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/1201.6583,B 11-2022 jsonl,Empowerment for Continuous Agent-Environment Systems,"['Tobias Jung', 'Daniel Polani', 'Peter Stone']",2012-01-31 15:46:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/1203.0699,B 11-2022 jsonl,Ambiguous Language and Differences in Beliefs,"['Joseph Y. Halpern', 'Willemien Kets']",2012-03-04 01:55:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/1204.2601,B 11-2022 jsonl,Detecting lateral genetic material transfer,"['C. Calderón', 'L. Delaye', 'V. Mireles', 'P. Miramontes']",2012-04-12 01:45:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://arxiv.org/abs/1206.4613,B 11-2022 jsonl,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
